match_id,radiant_pick,dire_pick,radiant_pick_order,dire_pick_order,radiant_win
6977796119,"['Queen of Pain', 'Elder Titan', ""Nature's Prophet"", 'Doom', 'Storm Spirit']","['Mirana', 'Keeper of the Light', 'Razor', 'Sniper', 'Tusk']","[0, 3, 4, 5, 9]","[1, 2, 6, 7, 8]",True
6977762015,"['Rubick', 'Lina', 'Ogre Magi', 'Ember Spirit', 'Tiny']","['Crystal Maiden', 'Mirana', 'Dragon Knight', 'Bloodseeker', 'Shadow Fiend']","[1, 3, 4, 5, 9]","[0, 2, 6, 7, 8]",False
6977759715,"['Primal Beast', 'Winter Wyvern', 'Marci', 'Undying', 'Batrider']","['Lina', 'Tusk', 'Bounty Hunter', 'Silencer', 'Storm Spirit']","[2, 3, 5, 7, 9]","[0, 1, 4, 6, 8]",False
6977756801,"['Tusk', 'Disruptor', ""Nature's Prophet"", 'Monkey King', 'Spectre']","['Riki', 'Lina', 'Clockwerk', 'Legion Commander', 'Jakiro']","[0, 2, 5, 6, 9]","[1, 3, 4, 7, 8]",True
6977736109,"['Rubick', 'Tusk', 'Slark', 'Dawnbreaker', 'Puck']","['Treant Protector', 'Mirana', ""Nature's Prophet"", 'Shadow Fiend', 'Outworld Destroyer']","[2, 3, 5, 6, 10]","[1, 4, 7, 8, 9]",True
6977717201,"['Riki', 'Drow Ranger', 'Shadow Fiend', 'Doom', 'Tiny']","['Weaver', 'Death Prophet', 'Tusk', 'Kunkka']","[1, 2, 3, 4, 8]","[0, 5, 6, 7]",True
6977687308,"['Mars', 'Techies', 'Tiny', 'Disruptor', ""Nature's Prophet""]","['Skywrath Mage', 'Treant Protector', 'Pangolier', 'Dragon Knight', 'Templar Assassin']","[2, 3, 5, 7, 9]","[0, 1, 4, 6, 8]",False
6977671915,"['Primal Beast', 'Magnus', 'Death Prophet', 'Phoenix', 'Slark']","['Rubick', 'Treant Protector', 'Beastmaster', 'Morphling', 'Windranger']","[0, 3, 4, 7, 8]","[1, 2, 5, 6, 9]",False
6977661117,"['Riki', 'Rubick', 'Doom', 'Queen of Pain', 'Sven']","['Lion', 'Clockwerk', 'Weaver', 'Viper', 'Shadow Fiend']","[1, 3, 6, 8, 10]","[2, 4, 5, 7, 9]",True
6977652618,"['Tinker', 'Mirana', 'Timbersaw', 'Disruptor', 'Templar Assassin']","['Lina', 'Rubick', 'Spirit Breaker', 'Clockwerk', 'Zeus']","[2, 3, 4, 6, 9]","[0, 1, 5, 7, 8]",False
6977647418,"['Tusk', 'Rubick', 'Slark', 'Invoker', 'Bounty Hunter']","['Dark Willow', 'Marci', 'Mars', 'Pudge', 'Riki']","[1, 3, 6, 7, 11]","[0, 2, 4, 5, 10]",True
6977644915,"['Ember Spirit', 'Tusk', ""Nature's Prophet"", 'Gyrocopter', 'Primal Beast']","['Visage', 'Queen of Pain', 'Earth Spirit', 'Tiny', 'Timbersaw']","[1, 3, 4, 5, 9]","[0, 2, 6, 7, 8]",True
6977611000,"['Riki', 'Leshrac', 'Tiny', 'Magnus', 'Troll Warlord']","['Lich', 'Grimstroke', 'Legion Commander', 'Broodmother', 'Spectre']","[0, 4, 5, 8, 10]","[2, 3, 6, 7, 9]",False
6977594805,"['Death Prophet', 'Pangolier', 'Ogre Magi', 'Lina', 'Enigma']","['Pudge', 'Mirana', 'Batrider', 'Lone Druid', 'Riki']","[0, 1, 5, 6, 8]","[2, 3, 4, 7, 9]",False
6977588317,"['Mirana', 'Hoodwink', 'Centaur Warrunner', 'Bloodseeker', 'Leshrac']","['Techies', 'Primal Beast', 'Templar Assassin', 'Windranger', 'Keeper of the Light']","[1, 2, 4, 5, 9]","[0, 3, 6, 7, 8]",False
6977580600,"['Lich', 'Magnus', 'Slark', 'Ogre Magi', 'Shadow Fiend']","['Riki', 'Grimstroke', 'Razor', 'Invoker', 'Wraith King']","[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",True
6977573807,"['Zeus', 'Shadow Fiend', 'Centaur Warrunner', 'Treant Protector', 'Pangolier']","['Ember Spirit', 'Lone Druid', 'Death Prophet', 'Crystal Maiden', 'Rubick']","[1, 3, 5, 7, 9]","[0, 2, 4, 6, 8]",True
6977568202,"['Crystal Maiden', 'Bounty Hunter', 'Drow Ranger', 'Riki', 'Keeper of the Light']","['Snapfire', 'Earthshaker', 'Tidehunter', 'Leshrac', 'Faceless Void']","[2, 3, 5, 7, 9]","[1, 4, 6, 8, 10]",True
6977530604,"['Pudge', 'Riki', 'Chaos Knight', 'Doom', 'Sniper']","['Lina', 'Witch Doctor', 'Clockwerk', 'Night Stalker', 'Outworld Destroyer']","[0, 2, 5, 6, 8]","[1, 3, 4, 7, 9]",False
6977510618,"['Dark Willow', 'Vengeful Spirit', 'Naga Siren', 'Tiny', 'Bounty Hunter']","['Mirana', 'Riki', 'Doom', 'Drow Ranger', 'Sniper']","[4, 5, 8, 9, 11]","[2, 3, 6, 7, 10]",False
6977454917,"['Crystal Maiden', 'Hoodwink', 'Centaur Warrunner', 'Phantom Assassin', 'Shadow Fiend']","['Doom', 'Chen', 'Shadow Shaman', 'Slark', 'Tinker']","[0, 3, 5, 6, 10]","[2, 4, 7, 8, 9]",False
6977406015,"['Marci', 'Witch Doctor', 'Monkey King', 'Viper', 'Void Spirit']","['Lina', 'Primal Beast', ""Nature's Prophet"", 'Clockwerk', 'Tusk']","[1, 2, 4, 6, 9]","[0, 3, 5, 7, 8]",False
6977374006,"['Marci', 'Mirana', 'Death Prophet', 'Shadow Fiend', 'Ursa']","['Treant Protector', 'Hoodwink', 'Tusk', 'Doom', 'Faceless Void']","[2, 3, 6, 7, 9]","[1, 4, 5, 8, 10]",False
6977335607,"['Tiny', 'Magnus', 'Bounty Hunter', ""Nature's Prophet"", 'Leshrac']","['Riki', 'Mars', 'Snapfire', 'Slark', 'Batrider']","[2, 3, 6, 8, 9]","[0, 4, 5, 7, 10]",False
6977329605,"[""Nature's Prophet"", 'Phoenix', 'Morphling', 'Tusk', 'Keeper of the Light']","['Snapfire', 'Treant Protector', 'Magnus', 'Ursa', 'Puck']","[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",True
6977318118,"['Disruptor', 'Earthshaker', 'Lycan', 'Outworld Destroyer', 'Juggernaut']","['Lich', 'Silencer', 'Shadow Fiend', 'Spectre', 'Sniper']","[2, 3, 5, 6, 8]","[0, 1, 4, 7, 9]",False
6977306414,"['Primal Beast', 'Snapfire', 'Earth Spirit', 'Faceless Void', 'Sniper']","['Dazzle', 'Dawnbreaker', 'Spectre', 'Zeus', 'Legion Commander']","[2, 5, 8, 9, 11]","[1, 4, 6, 7, 10]",True
6977263706,"['Lina', 'Vengeful Spirit', 'Keeper of the Light', 'Tusk', 'Naga Siren']","['Disruptor', 'Mirana', ""Nature's Prophet"", 'Clockwerk', 'Pugna']","[0, 1, 5, 6, 8]","[2, 3, 4, 7, 9]",True
6977258506,"[""Nature's Prophet"", 'Nyx Assassin', 'Shadow Shaman', 'Ursa', 'Night Stalker']","['Pudge', 'Phoenix', 'Treant Protector', 'Mirana', 'Faceless Void']","[0, 3, 5, 8, 10]","[1, 4, 7, 9, 11]",False
6977225108,"['Clockwerk', 'Mars', 'Rubick', 'Naga Siren', 'Tiny']","['Nyx Assassin', 'Mirana', 'Pangolier', 'Shadow Fiend', 'Kunkka']","[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",True
6977190818,"['Disruptor', 'Spirit Breaker', 'Tusk', 'Ursa', 'Kunkka']","['Lina', 'Broodmother', 'Skywrath Mage', 'Queen of Pain']","[1, 2, 4, 5, 8]","[0, 3, 6, 7]",True
6977187706,"['Death Prophet', 'Crystal Maiden', 'Ursa', 'Pudge', 'Hoodwink']","['Treant Protector', 'Tusk', 'Viper', ""Nature's Prophet"", 'Windranger']","[2, 3, 5, 7, 10]","[0, 4, 6, 8, 9]",True
6977187109,"['Clockwerk', 'Enchantress', 'Death Prophet', 'Tusk', 'Morphling']","['Riki', 'Mirana', 'Pangolier', 'Monkey King', 'Outworld Destroyer']","[2, 3, 4, 7, 9]","[0, 1, 5, 6, 8]",False
6977142703,"['Rubick', 'Oracle', 'Razor', 'Tidehunter', 'Troll Warlord']","['Mirana', 'Abaddon', 'Beastmaster', 'Drow Ranger', 'Sniper']","[0, 3, 6, 7, 9]","[2, 4, 5, 8, 10]",False
6977139813,"['Lina', 'Weaver', 'Ember Spirit', 'Shadow Shaman', 'Dawnbreaker']","['Centaur Warrunner', 'Rubick', 'Shadow Fiend', 'Mirana', 'Storm Spirit']","[2, 3, 7, 8, 11]","[4, 5, 6, 9, 10]",False
6977131317,"['Tusk', 'Rubick', 'Broodmother', 'Jakiro', 'Templar Assassin']","['Ursa', 'Crystal Maiden', 'Death Prophet', 'Shadow Fiend', 'Sven']","[2, 3, 5, 6, 9]","[0, 1, 4, 7, 8]",True
6977125411,"['Nyx Assassin', 'Silencer', 'Naga Siren', 'Lich', 'Ember Spirit']","['Tusk', 'Bounty Hunter', 'Rubick', 'Primal Beast', 'Arc Warden']","[0, 2, 4, 7, 8]","[1, 3, 5, 6, 9]",False
6977123919,"['Rubick', 'Lich', 'Doom', 'Faceless Void', 'Tiny']","['Omniknight', 'Dark Willow', 'Lina', 'Dawnbreaker', 'Drow Ranger']","[3, 4, 5, 8, 9]","[1, 2, 6, 7, 10]",True
6977098517,"['Mirana', 'Earthshaker', 'Dark Seer', 'Ember Spirit', 'Ursa']","['Treant Protector', 'Skywrath Mage', 'Tiny', 'Weaver', 'Centaur Warrunner']","[3, 4, 5, 7, 9]","[0, 2, 6, 8, 10]",True
6977078801,"['Hoodwink', 'Crystal Maiden', 'Broodmother', 'Invoker', 'Anti-Mage']","['Treant Protector', 'Storm Spirit', 'Rubick', 'Naga Siren', 'Dragon Knight']","[1, 2, 4, 5, 8]","[0, 3, 6, 7, 9]",True
6977039108,"['Hoodwink', 'Silencer', 'Legion Commander', 'Death Prophet', 'Faceless Void']","['Windranger', 'Clockwerk', 'Disruptor', 'Dark Seer', 'Drow Ranger']","[2, 3, 8, 9, 10]","[4, 5, 6, 7, 11]",True
6977031005,"['Riki', 'Keeper of the Light', 'Primal Beast', 'Void Spirit', 'Leshrac']","['Silencer', 'Pangolier', 'Snapfire', 'Naga Siren', 'Centaur Warrunner']","[1, 4, 7, 8, 11]","[2, 3, 5, 9, 10]",False
6977029305,"['Crystal Maiden', 'Visage', 'Sven', 'Phantom Lancer', 'Pangolier']","['Oracle', 'Keeper of the Light', 'Mars', 'Terrorblade', 'Puck']","[0, 3, 5, 7, 10]","[1, 2, 4, 6, 9]",False
6977028015,"['Io', 'Earth Spirit', 'Spirit Breaker', 'Marci', 'Batrider']","['Doom', 'Tiny', 'Outworld Destroyer']","[0, 1, 2, 4, 6]","[3, 5, 7]",False
6977020509,"['Riki', 'Silencer', 'Tiny', 'Magnus', 'Outworld Destroyer']","['Lina', 'Undying', 'Pudge', 'Ursa', 'Tinker']","[0, 1, 4, 6, 9]","[2, 3, 5, 7, 8]",True
6977020005,"['Silencer', 'Lina', 'Primal Beast', ""Nature's Prophet"", 'Batrider']","['Treant Protector', 'Razor', 'Terrorblade', 'Pangolier', 'Tiny']","[0, 1, 5, 6, 9]","[2, 3, 4, 7, 8]",False
6977011206,"['Lina', 'Hoodwink', 'Winter Wyvern', 'Slardar', 'Storm Spirit']","['Rubick', 'Treant Protector', 'Magnus', 'Slark', 'Batrider']","[2, 3, 5, 7, 9]","[0, 1, 4, 6, 8]",False
6976995016,"['Clockwerk', 'Lina', 'Razor', 'Venomancer', 'Warlock']","['Monkey King', 'Ogre Magi', 'Arc Warden', 'Centaur Warrunner', 'Juggernaut']","[0, 2, 6, 7, 8]","[1, 3, 4, 5, 9]",True
6976991018,"['Treant Protector', 'Tiny', 'Tusk', 'Lina', 'Doom']","['Enchantress', 'Ember Spirit', 'Terrorblade', 'Mars', 'Primal Beast']","[1, 3, 4, 6, 9]","[0, 2, 5, 7, 8]",True
6976977110,"['Tiny', 'Batrider', 'Oracle', 'Pudge', 'Shadow Fiend']","['Crystal Maiden', 'Legion Commander', ""Nature's Prophet"", 'Queen of Pain', 'Chaos Knight']","[0, 3, 8, 9, 11]","[2, 4, 6, 7, 10]",True
6976963506,"['Pudge', 'Tiny', 'Earthshaker', 'Snapfire', 'Shadow Fiend']","['Undying', 'Zeus', 'Necrophos', 'Slark', 'Void Spirit']","[1, 3, 5, 6, 9]","[0, 2, 4, 7, 8]",False
6976960510,"['Weaver', 'Rubick', 'Lina', 'Batrider', 'Marci']","['Mirana', 'Dragon Knight', 'Pangolier', 'Treant Protector', 'Slark']","[1, 3, 6, 7, 9]","[0, 2, 4, 5, 8]",False
6976921615,"['Dark Willow', 'Juggernaut', 'Tiny', 'Mars', 'Storm Spirit']","['Hoodwink', 'Elder Titan', ""Nature's Prophet"", 'Leshrac', 'Terrorblade']","[0, 3, 4, 6, 8]","[1, 2, 5, 7, 9]",True
6976889912,"['Elder Titan', 'Tiny', 'Drow Ranger', 'Mars', 'Shadow Fiend']","['Windranger', 'Tusk', 'Dragon Knight', 'Ursa', 'Invoker']","[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",False
6976879804,"['Spirit Breaker', 'Rubick', 'Clinkz', 'Slardar', 'Tinker']","['Bounty Hunter', 'Crystal Maiden', 'Spectre', 'Mars', 'Sniper']","[2, 3, 5, 7, 9]","[0, 1, 4, 6, 8]",False
6976859317,"['Oracle', 'Windranger', 'Ember Spirit', 'Tidehunter', 'Templar Assassin']","['Crystal Maiden', 'Hoodwink', 'Juggernaut', 'Doom', 'Monkey King']","[0, 3, 4, 5, 9]","[1, 2, 6, 7, 10]",True
6976856611,"['Enchantress', 'Keeper of the Light', 'Leshrac', 'Void Spirit', 'Magnus']","[""Nature's Prophet"", 'Lina', 'Clockwerk', 'Nyx Assassin']","[1, 2, 4, 6, 8]","[0, 3, 5, 7]",False
6976837104,"['Lina', 'Monkey King', 'Beastmaster', 'Ember Spirit']","['Tusk', 'Rubick', 'Lycan', 'Witch Doctor', 'Sniper']","[1, 3, 5, 8]","[0, 2, 4, 6, 7]",True
6976835405,"['Tiny', 'Lion', 'Death Prophet', 'Huskar', 'Gyrocopter']","['Rubick', 'Mirana', 'Treant Protector', 'Viper', 'Bloodseeker']","[2, 3, 6, 7, 9]","[0, 1, 4, 5, 8]",False
6976820303,"['Tusk', 'Sand King', 'Slark', 'Puck', 'Lion']","['Crystal Maiden', 'Queen of Pain', 'Underlord', 'Morphling', 'Leshrac']","[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",False
6976808604,"['Earth Spirit', 'Tiny', 'Dazzle', ""Nature's Prophet"", 'Spectre']","['Lina', 'Rubick', 'Timbersaw', 'Pangolier', 'Sven']","[1, 3, 6, 7, 9]","[0, 2, 4, 5, 8]",False
6976792511,"['Crystal Maiden', 'Tusk', 'Ursa', 'Snapfire', 'Silencer']","['Phoenix', 'Techies', 'Spirit Breaker', 'Faceless Void', 'Morphling']","[2, 3, 5, 6, 8]","[0, 1, 4, 7, 9]",False
6976781214,"['Snapfire', 'Lich', 'Juggernaut', 'Tinker', 'Zeus']","['Pangolier', 'Venomancer', 'Witch Doctor', 'Faceless Void', 'Axe']","[0, 3, 6, 8, 10]","[1, 2, 4, 7, 9]",True
6976766818,"['Riki', 'Dark Willow', 'Legion Commander', 'Faceless Void', 'Tinker']","['Bounty Hunter', 'Tiny', 'Necrophos', 'Magnus', 'Monkey King']","[0, 5, 6, 9, 10]","[1, 4, 7, 8, 11]",True
6976760218,"['Techies', 'Treant Protector', ""Nature's Prophet"", 'Morphling', 'Zeus']","['Primal Beast', 'Ogre Magi', 'Dark Seer', 'Drow Ranger', 'Queen of Pain']","[2, 3, 5, 6, 9]","[0, 1, 4, 7, 8]",True
6976747509,"[""Nature's Prophet"", 'Clockwerk', 'Death Prophet', 'Dark Willow', 'Viper']","['Io', 'Tusk', 'Doom', 'Ember Spirit', 'Shadow Fiend']","[1, 4, 5, 8, 9]","[2, 3, 6, 7, 10]",True
6976746014,"['Shadow Shaman', 'Shadow Fiend', 'Mirana', 'Dragon Knight', 'Sniper']","['Dazzle', 'Clockwerk', 'Drow Ranger', 'Viper', 'Centaur Warrunner']","[0, 4, 7, 8, 10]","[2, 3, 5, 6, 9]",False
6976740009,"['Silencer', 'Witch Doctor', 'Invoker', 'Pangolier', 'Sven']","['Dawnbreaker', 'Windranger', 'Broodmother', 'Slark']","[2, 4, 6, 8, 11]","[3, 5, 7, 10]",False
6976690206,"['Treant Protector', 'Witch Doctor', 'Primal Beast', 'Mirana', 'Anti-Mage']","['Pugna', 'Pudge', 'Storm Spirit', 'Doom', 'Slark']","[1, 2, 6, 7, 9]","[3, 4, 5, 8, 10]",False
6976670810,"['Tiny', 'Io', 'Witch Doctor', 'Tusk', 'Faceless Void']","['Treant Protector', 'Lina', 'Mirana', ""Nature's Prophet"", 'Batrider']","[0, 1, 4, 7, 8]","[2, 3, 5, 6, 9]",False
6976661303,"['Ember Spirit', 'Invoker', 'Monkey King', 'Witch Doctor', 'Centaur Warrunner']","['Rubick', 'Riki', 'Faceless Void', 'Lion', 'Batrider']","[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",False
6976659907,"[""Nature's Prophet"", 'Marci', 'Ursa', 'Lycan', 'Razor']","['Tusk', 'Drow Ranger', 'Death Prophet', 'Leshrac', 'Pangolier']","[0, 2, 5, 6, 9]","[1, 3, 4, 7, 8]",False
6976653110,"['Rubick', 'Treant Protector', 'Sniper', 'Centaur Warrunner', 'Huskar']","['Lone Druid', 'Techies', 'Dragon Knight', 'Undying', ""Nature's Prophet""]","[1, 2, 4, 7, 8]","[0, 3, 5, 6, 9]",True
6976649611,"['Rubick', 'Jakiro', 'Shadow Fiend', 'Doom', 'Monkey King']","['Treant Protector', 'Clockwerk', 'Drow Ranger']","[0, 1, 2, 4, 6]","[3, 5, 7]",False
6976630510,"['Faceless Void', 'Tusk', 'Nyx Assassin', 'Riki', 'Chaos Knight']","['Pudge', 'Doom', ""Nature's Prophet"", 'Vengeful Spirit', 'Queen of Pain']","[1, 3, 6, 7, 9]","[0, 2, 4, 5, 8]",True
6976628918,"['Huskar', 'Omniknight', 'Legion Commander', 'Tiny', 'Shadow Fiend']","['Disruptor', 'Clockwerk', 'Invoker', 'Death Prophet', 'Ursa']","[2, 3, 6, 9, 11]","[4, 5, 7, 8, 10]",False
6976617103,"['Crystal Maiden', 'Clockwerk', ""Nature's Prophet"", 'Pangolier', 'Templar Assassin']","['Rubick', 'Elder Titan', 'Faceless Void', 'Centaur Warrunner', 'Leshrac']","[2, 3, 6, 7, 8]","[0, 1, 4, 5, 9]",False
6976612712,"['Spirit Breaker', 'Ogre Magi', 'Phantom Assassin', 'Dawnbreaker', 'Arc Warden']","['Tiny', 'Legion Commander', 'Gyrocopter', 'Io', 'Lone Druid']","[1, 2, 4, 7, 9]","[0, 3, 6, 8, 10]",False
6976592717,"['Mirana', 'Treant Protector', 'Dark Seer', 'Lina', 'Templar Assassin']","['Silencer', 'Tusk', 'Viper', 'Sven', 'Pangolier']","[1, 3, 6, 7, 8]","[0, 2, 4, 5, 9]",False
6976591804,"['Rubick', 'Marci', 'Mars', 'Sniper', 'Bloodseeker']","['Tiny', 'Mirana', 'Broodmother', 'Naga Siren']","[0, 2, 3, 5, 8]","[1, 4, 6, 7]",True
6976586713,"['Snapfire', 'Techies', 'Spirit Breaker', 'Morphling', 'Batrider']","['Primal Beast', 'Clockwerk', 'Viper', 'Weaver', 'Shadow Fiend']","[2, 3, 4, 7, 9]","[0, 1, 5, 6, 8]",True
6976565101,"['Shadow Shaman', 'Magnus', 'Shadow Fiend', 'Tusk', 'Ember Spirit']","['Mirana', 'Bane', 'Centaur Warrunner', 'Spectre', 'Queen of Pain']","[2, 3, 6, 7, 10]","[1, 4, 8, 9, 11]",True
6976543505,"['Snapfire', 'Techies', 'Marci', 'Weaver', 'Leshrac']","['Jakiro', 'Windranger', 'Death Prophet', 'Faceless Void', 'Puck']","[3, 5, 8, 10, 11]","[2, 4, 7, 9, 12]",True
6976521011,"['Techies', 'Crystal Maiden', 'Beastmaster', 'Monkey King', 'Puck']","['Mirana', 'Treant Protector', 'Broodmother', 'Drow Ranger', 'Storm Spirit']","[1, 3, 4, 5, 9]","[0, 2, 6, 7, 10]",True
6976519500,"['Doom', 'Silencer', 'Dragon Knight', 'Snapfire', 'Void Spirit']","['Skywrath Mage', 'Jakiro', 'Slark', 'Primal Beast', 'Queen of Pain']","[0, 2, 6, 7, 8]","[1, 3, 4, 5, 9]",True
6976509318,"['Mirana', 'Earthshaker', 'Pangolier', 'Timbersaw', 'Bloodseeker']","['Treant Protector', 'Primal Beast', 'Oracle', 'Pudge', 'Morphling']","[2, 4, 5, 6, 11]","[1, 3, 7, 8, 10]",False
6976500916,"['Ancient Apparition', 'Rubick', 'Lina', 'Chaos Knight', 'Windranger']","['Witch Doctor', 'Magnus', 'Shadow Fiend', 'Mirana', 'Puck']","[0, 3, 4, 7, 8]","[1, 2, 5, 6, 9]",True
6976500904,"['Marci', 'Earthshaker', 'Enigma', 'Sniper', 'Monkey King']","['Elder Titan', 'Snapfire', 'Ursa', 'Doom', 'Ember Spirit']","[0, 2, 4, 7, 9]","[1, 3, 5, 6, 8]",False
6976488706,"['Earthshaker', 'Pudge', 'Lycan', 'Drow Ranger', 'Snapfire']","['Death Prophet', 'Monkey King', 'Phoenix', 'Tiny']","[2, 4, 6, 8, 9]","[3, 5, 7, 10]",True
6976486201,"['Io', 'Snapfire', 'Primal Beast', 'Beastmaster', 'Marci']","['Riki', 'Silencer', 'Death Prophet', 'Slark', 'Zeus']","[1, 2, 6, 7, 9]","[0, 3, 4, 5, 8]",False
6976482209,"['Juggernaut', 'Shadow Demon', 'Doom', 'Silencer', 'Tinker']","['Hoodwink', 'Lion', 'Pudge', 'Undying', 'Lina']","[2, 3, 5, 6, 8]","[0, 1, 4, 7, 9]",False
6976456912,"['Riki', 'Techies', 'Beastmaster', 'Drow Ranger', 'Ember Spirit']","['Rubick', 'Omniknight', 'Tusk', 'Elder Titan', 'Ursa']","[1, 3, 4, 7, 8]","[0, 2, 5, 6, 9]",False
6976440414,"['Hoodwink', 'Marci', 'Slark', 'Rubick', 'Leshrac']","['Mars', 'Naga Siren', 'Spirit Breaker', 'Legion Commander']","[1, 2, 4, 5, 8]","[3, 6, 7, 9]",True
6976424403,"['Bounty Hunter', 'Primal Beast', 'Rubick', 'Queen of Pain', 'Slark']","['Clockwerk', 'Crystal Maiden', 'Dark Seer', 'Drow Ranger', 'Death Prophet']","[0, 3, 5, 7, 9]","[1, 2, 4, 6, 8]",True
6976389517,"['Queen of Pain', 'Snapfire', 'Night Stalker', 'Mirana', 'Lifestealer']","['Earthshaker', 'Death Prophet', 'Kunkka', 'Treant Protector', 'Monkey King']","[0, 3, 4, 8, 10]","[1, 2, 5, 7, 11]",False
6976382002,"['Shadow Fiend', 'Lion', 'Primal Beast', 'Lifestealer', 'Leshrac']","['Techies', 'Pugna', 'Tiny', 'Faceless Void', 'Snapfire']","[2, 4, 5, 7, 10]","[0, 3, 6, 8, 9]",False
6976362115,"['Vengeful Spirit', 'Jakiro', 'Underlord', 'Drow Ranger', 'Keeper of the Light']","['Pudge', 'Treant Protector', 'Weaver', 'Legion Commander', 'Ember Spirit']","[1, 3, 4, 7, 9]","[0, 2, 5, 6, 8]",False
6976354607,"['Hoodwink', 'Templar Assassin', 'Riki', 'Disruptor', 'Ember Spirit']","['Zeus', 'Treant Protector', 'Death Prophet', 'Slark', 'Batrider']","[1, 2, 6, 7, 8]","[0, 3, 4, 5, 9]",False
6976337619,"['Treant Protector', 'Tiny', 'Drow Ranger', 'Phoenix', 'Timbersaw']","['Tusk', 'Riki', 'Primal Beast', 'Sniper', 'Tinker']","[2, 3, 6, 8, 10]","[1, 4, 7, 9, 11]",True
6976315402,"['Snapfire', 'Skywrath Mage', 'Pudge', 'Phantom Assassin', 'Shadow Fiend']","['Abaddon', 'Death Prophet', 'Tusk', 'Faceless Void', 'Void Spirit']","[2, 3, 5, 6, 8]","[0, 1, 4, 7, 9]",False
6976315011,"['Mars', 'Disruptor', 'Skywrath Mage', 'Drow Ranger', 'Ember Spirit']","['Lina', 'Rubick', 'Invoker', 'Windranger', 'Doom']","[0, 3, 5, 7, 8]","[1, 2, 4, 6, 9]",False
6976234419,"['Pangolier', 'Elder Titan', 'Death Prophet', 'Shadow Fiend', 'Drow Ranger']","['Doom', 'Hoodwink', 'Morphling', 'Treant Protector', 'Bloodseeker']","[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",False
6976229905,"['Terrorblade', 'Clockwerk', 'Pangolier', 'Razor', 'Spectre']","['Sniper', 'Hoodwink', 'Queen of Pain', 'Mars', 'Lina']","[1, 3, 7, 8, 9]","[0, 4, 5, 6, 10]",True
6976202310,"['Marci', 'Crystal Maiden', 'Slardar', 'Ursa', 'Outworld Destroyer']","['Lina', 'Bounty Hunter', 'Legion Commander', 'Ogre Magi', 'Ember Spirit']","[2, 3, 4, 7, 8]","[0, 1, 5, 6, 9]",False
6976200906,"[""Nature's Prophet"", 'Earthshaker', 'Void Spirit', 'Riki', 'Shadow Fiend']","['Brewmaster', 'Mirana', 'Undying', 'Spectre', 'Bounty Hunter']","[0, 1, 5, 6, 9]","[2, 3, 4, 7, 8]",False
6976199210,"['Riki', 'Snapfire', 'Monkey King', 'Doom', 'Batrider']","['Morphling', 'Hoodwink', 'Windranger', 'Lycan', 'Silencer']","[3, 4, 7, 8, 10]","[1, 2, 5, 6, 9]",False
6976199114,"['Crystal Maiden', 'Gyrocopter', 'Venomancer', 'Shadow Fiend']","['Doom', 'Tusk', 'Bounty Hunter', 'Pangolier', 'Morphling']","[2, 5, 6, 7]","[0, 1, 3, 4, 8]",True
6976158506,"['Lina', 'Primal Beast', 'Morphling', 'Skywrath Mage', 'Invoker']","['Pudge', 'Dark Willow', 'Spirit Breaker', 'Drow Ranger', 'Tusk']","[0, 3, 4, 7, 9]","[1, 2, 5, 6, 8]",True
6976145915,"['Mirana', 'Tiny', 'Pugna', 'Drow Ranger', 'Zeus']","['Keeper of the Light', 'Treant Protector', 'Pangolier', 'Slark', 'Ember Spirit']","[3, 5, 7, 9, 11]","[2, 4, 6, 8, 10]",False
6976060303,"['Snapfire', 'Rubick', 'Puck', 'Omniknight', 'Pudge']","['Mirana', 'Marci', 'Lina', 'Broodmother', 'Leshrac']","[2, 3, 6, 7, 9]","[0, 1, 4, 5, 8]",False
6976053515,"['Monkey King', 'Windranger', 'Tusk', 'Pangolier', 'Treant Protector']","['Faceless Void', 'Magnus', 'Earth Spirit', 'Zeus', 'Rubick']","[2, 3, 4, 7, 9]","[0, 1, 5, 6, 8]",False
6976046018,"['Pudge', 'Marci', 'Legion Commander', 'Shadow Fiend', 'Windranger']","['Jakiro', 'Faceless Void', 'Visage', 'Leshrac', 'Centaur Warrunner']","[0, 1, 4, 6, 9]","[2, 3, 5, 7, 8]",True
6976027903,"['Crystal Maiden', 'Snapfire', 'Naga Siren', 'Tiny', 'Queen of Pain']","['Techies', 'Disruptor', 'Ursa', 'Clockwerk', 'Ember Spirit']","[3, 4, 7, 8, 10]","[0, 2, 5, 6, 9]",False
6976011601,"['Gyrocopter', 'Mirana', 'Tusk', 'Morphling', 'Primal Beast']","['Lina', 'Clockwerk', 'Death Prophet', 'Earthshaker', 'Ember Spirit']","[2, 3, 6, 7, 8]","[0, 1, 4, 5, 9]",True
6976010218,"['Hoodwink', 'Ember Spirit', 'Mars', 'Shadow Fiend', 'Riki']","['Silencer', 'Doom', 'Pangolier', 'Drow Ranger', 'Kunkka']","[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",True
